Treatment,DxAm,DxDm,DxAm.DxDm,Mean,Normalized,Replicate,Construct,Plate
200,24622,28496,0.864051095,0.825954271,1.046124616,1,51,1
400,28445,29127,0.976585299,0.825954271,1.182372115,1,51,1
400,29854,31146,0.958517948,0.825954271,1.160497598,1,51,1
400,30526,31863,0.958039105,0.825954271,1.159917853,1,51,1
600,32650,31065,1.051022051,0.825954271,1.272494237,1,51,1
600,31146,29284,1.06358421,0.825954271,1.287703504,1,51,1
600,31103,30723,1.012368584,0.825954271,1.225695682,1,51,1
0,30950,35035,0.883402312,0.884810593,0.998408382,1,51,2
0,32276,36094,0.894220646,0.884810593,1.010635105,1,51,2
0,34356,39183,0.87680882,0.884810593,0.990956514,1,51,2
800,39443,33923,1.162721457,0.884810593,1.314090797,1,51,2
800,42483,35168,1.208001592,0.884810593,1.365265744,1,51,2
800,41587,35703,1.164804078,0.884810593,1.316444545,1,51,2
1000,36963,31391,1.177503106,0.884810593,1.330796801,1,51,2
1000,43264,36103,1.198349168,0.884810593,1.354356715,1,51,2
1000,38623,31483,1.226789061,0.884810593,1.386499066,1,51,2
1500,37270,30913,1.205641639,0.884810593,1.36259856,1,51,2
1500,42699,33963,1.257221094,0.884810593,1.420892905,1,51,2
1500,39718,31381,1.26567031,0.884810593,1.430442086,1,51,2
0,22711,29197,0.777853889,0.751917535,1.034493615,2,51,1
0,22515,30743,0.732361838,0.751917535,0.973992232,2,51,1
0,22885,30696,0.745536878,0.751917535,0.991514153,2,51,1
200,24508,31426,0.779863807,0.751917535,1.037166671,2,51,1
200,24654,30630,0.80489716,0.751917535,1.070459355,2,51,1
200,24812,32662,0.759659543,0.751917535,1.010296353,2,51,1
400,25995,31836,0.816528458,0.751917535,1.085928204,2,51,1
400,26008,30678,0.847773649,0.751917535,1.127482216,2,51,1
400,27001,32453,0.832003205,0.751917535,1.106508581,2,51,1
600,28858,32906,0.876982921,0.751917535,1.166328593,2,51,1
600,28239,31903,0.885151867,0.751917535,1.177192744,2,51,1
600,27618,31032,0.889984532,0.751917535,1.183619866,2,51,1
0,23233,30790,0.75456317,0.749981046,1.006109652,2,51,2
0,21279,28495,0.74676259,0.749981046,0.995708616,2,51,2
0,23553,31462,0.74861738,0.749981046,0.998181732,2,51,2
800,28294,29434,0.96126928,0.749981046,1.281724765,2,51,2
800,30211,31137,0.970260462,0.749981046,1.29371331,2,51,2
800,28579,28767,0.993464734,0.749981046,1.324653121,2,51,2
1000,28474,29216,0.974602957,0.749981046,1.29950345,2,51,2
1000,30719,29850,1.029112228,0.749981046,1.372184314,2,51,2
1000,32379,32449,0.997842769,0.749981046,1.330490648,2,51,2
1500,32256,32521,0.991851419,0.749981046,1.32250198,2,51,2
1500,32042,33785,0.948409057,0.749981046,1.264577367,2,51,2
1500,33191,33284,0.997205865,0.749981046,1.329641421,2,51,2
0,25114,31671,0.792965173,0.804221645,0.986003271,3,51,1
0,25481,31193,0.816881993,0.804221645,1.015742361,3,51,1
0,26041,32437,0.80281777,0.804221645,0.998254368,3,51,1
200,27590,32958,0.837126039,0.804221645,1.040914584,3,51,1
200,26690,30382,0.878480679,0.804221645,1.092336528,3,51,1
200,23207,28285,0.820470214,0.804221645,1.020204093,3,51,1
400,27969,30535,0.915965286,0.804221645,1.138946323,3,51,1
400,26796,30112,0.88987779,0.804221645,1.106508131,3,51,1
400,28660,32145,0.891585005,0.804221645,1.108630949,3,51,1
600,30659,31026,0.988171211,0.804221645,1.228729937,3,51,1
600,29853,31469,0.948647876,0.804221645,1.179585107,3,51,1
600,31705,32163,0.985760035,0.804221645,1.225731788,3,51,1
0,27116,32058,0.845841912,0.825972763,1.024055453,3,51,2
0,27588,33245,0.829839074,0.825972763,1.004680918,3,51,2
0,27897,34774,0.802237304,0.825972763,0.97126363,3,51,2
800,33814,30971,1.091795551,0.825972763,1.321829968,3,51,2
800,33096,31022,1.06685578,0.825972763,1.291635545,3,51,2
800,31756,30433,1.043472546,0.825972763,1.263325612,3,51,2
1000,34509,30748,1.122316899,0.825972763,1.358781971,3,51,2
1000,34710,29896,1.161024886,0.825972763,1.405645487,3,51,2
1000,35179,32302,1.089065693,0.825972763,1.318524946,3,51,2
1500,38564,32285,1.194486604,0.825972763,1.446157376,3,51,2
1500,37874,33475,1.131411501,0.825972763,1.369792748,3,51,2
1500,35646,31378,1.136018867,0.825972763,1.375370857,3,51,2
0,31945,29324,1.089380712,1.10478556,0.986056255,1,52,1
0,31246,28794,1.08515663,1.10478556,0.982232814,1,52,1
0,32429,28451,1.139819339,1.10478556,1.031710931,1,52,1
200,32644,29225,1.116988879,1.10478556,1.011045871,1,52,1
200,34046,29502,1.154023456,1.10478556,1.044567831,1,52,1
200,35329,29636,1.192097449,1.10478556,1.079030621,1,52,1
400,37804,30634,1.234053666,1.10478556,1.117007418,1,52,1
400,39068,30852,1.266303643,1.10478556,1.146198583,1,52,1
400,38892,30035,1.294889296,1.10478556,1.172072973,1,52,1
600,38258,27964,1.368116149,1.10478556,1.238354481,1,52,1
600,38473,28869,1.332675188,1.10478556,1.206274988,1,52,1
600,39688,28995,1.368787722,1.10478556,1.238962357,1,52,1
0,41068,33349,1.231461213,1.225805936,1.004613517,1,52,2
0,40068,32863,1.219243526,1.225805936,0.994646453,1,52,2
0,41945,34193,1.22671307,1.225805936,1.00074003,1,52,2
800,48939,30738,1.592133516,1.225805936,1.298846309,1,52,2
800,52003,32629,1.593766282,1.225805936,1.300178302,1,52,2
800,49506,29943,1.653341349,1.225805936,1.348779035,1,52,2
1000,55011,32998,1.667101036,1.225805936,1.360004049,1,52,2
1000,55199,33669,1.639460631,1.225805936,1.337455288,1,52,2
1000,48922,29387,1.664749719,1.225805936,1.358085868,1,52,2
1500,52994,33925,1.562092852,1.225805936,1.274339441,1,52,2
1500,49665,31198,1.59192897,1.225805936,1.298679442,1,52,2
1500,48451,29944,1.6180537,1.225805936,1.319991731,1,52,2
0,32322,30892,1.046290302,1.086849169,0.962682157,2,52,1
0,32340,30314,1.066833806,1.086849169,0.981584048,2,52,1
0,32954,28720,1.147423398,1.086849169,1.055733796,2,52,1
200,34917,30501,1.144782138,1.086849169,1.053303597,2,52,1
200,34786,29741,1.169631149,1.086849169,1.076166944,2,52,1
200,34674,30179,1.14894463,1.086849169,1.057133467,2,52,1
400,35206,28859,1.219931391,1.086849169,1.122447738,2,52,1
400,35587,30358,1.172244548,1.086849169,1.078571509,2,52,1
400,36523,29613,1.233343464,1.086849169,1.134788064,2,52,1
600,37666,28692,1.31277011,1.086849169,1.207867796,2,52,1
600,38245,29643,1.290186553,1.086849169,1.187088872,2,52,1
600,36060,27827,1.295863729,1.086849169,1.19231239,2,52,1
0,36415,30328,1.200705619,1.181324016,1.016406678,2,52,2
0,40036,34213,1.170198463,1.181324016,0.990582132,2,52,2
0,37781,32207,1.173067967,1.181324016,0.99301119,2,52,2
800,44749,31312,1.429132601,1.181324016,1.209771901,2,52,2
800,43446,31794,1.366484242,1.181324016,1.156739577,2,52,2
800,44375,29195,1.519952047,1.181324016,1.286651271,2,52,2
1000,46753,28515,1.639593197,1.181324016,1.387928438,2,52,2
1000,46639,29874,1.561190333,1.181324016,1.321559802,2,52,2
1000,45535,28923,1.574352591,1.181324016,1.332701757,2,52,2
1500,47149,31512,1.496223661,1.181324016,1.266565007,2,52,2
1500,48365,31806,1.520625039,1.181324016,1.287220965,2,52,2
1500,45829,31283,1.46498098,1.181324016,1.240117834,2,52,2
0,30168,36551,0.825367295,0.82519128,1.000213302,3,52,1
0,29544,36227,0.815524333,0.82519128,0.988285204,3,52,1
0,29496,35338,0.834682212,0.82519128,1.011501493,3,52,1
200,30059,36013,0.834670813,0.82519128,1.01148768,3,52,1
200,29617,34935,0.847774438,0.82519128,1.02736718,3,52,1
200,30906,36368,0.849813022,0.82519128,1.029837619,3,52,1
400,29451,34547,0.85249081,0.82519128,1.033082669,3,52,1
400,32108,35325,0.908931352,0.82519128,1.101479589,3,52,1
400,31425,34028,0.923504173,0.82519128,1.11913952,3,52,1
600,31050,32591,0.952717008,0.82519128,1.154540809,3,52,1
600,31519,31959,0.98623236,0.82519128,1.195156062,3,52,1
600,29747,32260,0.922101674,0.82519128,1.117439915,3,52,1
0,28767,34079,0.844126882,0.857213561,0.984733466,3,52,2
0,29737,34945,0.850965803,0.857213561,0.99271155,3,52,2
0,29374,33511,0.876547999,0.857213561,1.022554984,3,52,2
800,32005,32613,0.981357128,0.857213561,1.144822214,3,52,2
800,30450,29588,1.029133432,0.857213561,1.200556639,3,52,2
800,32638,31067,1.050568127,0.857213561,1.22556172,3,52,2
1000,32351,30385,1.064702978,0.857213561,1.24205102,3,52,2
1000,33979,32091,1.058832695,0.857213561,1.23520292,3,52,2
1000,34835,33031,1.054615361,0.857213561,1.230283104,3,52,2
1500,34354,33213,1.034354018,0.857213561,1.20664682,3,52,2
1500,34132,33392,1.022160997,0.857213561,1.192422802,3,52,2
1500,36417,34735,1.04842378,0.857213561,1.223060189,3,52,2
0,28596,31262,0.914720747,0.906185034,1.009419393,1,53,1
0,27728,31453,0.881569326,0.906185034,0.972835891,1,53,1
0,28486,30887,0.922265031,0.906185034,1.017744716,1,53,1
200,29461,31873,0.924324664,0.906185034,1.020017577,1,53,1
200,26962,28858,0.934298981,0.906185034,1.03102451,1,53,1
200,27325,29082,0.939584623,0.906185034,1.03685736,1,53,1
400,29298,30309,0.966643571,0.906185034,1.066717651,1,53,1
400,28985,29769,0.973663879,0.906185034,1.074464752,1,53,1
400,24598,24060,1.022360765,0.906185034,1.1282031,1,53,1
600,30349,29205,1.039171375,0.906185034,1.146754068,1,53,1
600,29717,28625,1.038148472,0.906185034,1.145625266,1,53,1
600,32783,30758,1.06583653,0.906185034,1.176179797,1,53,1
0,29892,31983,0.934621518,0.949156893,0.984686014,1,53,2
0,30165,32230,0.935929258,0.949156893,0.986063806,1,53,2
0,30772,31499,0.976919902,0.949156893,1.029250179,1,53,2
800,33858,28873,1.172652651,0.949156893,1.235467666,1,53,2
800,37928,32130,1.180454404,0.949156893,1.243687332,1,53,2
800,37578,31208,1.20411433,0.949156893,1.26861464,1,53,2
1000,36900,29846,1.236346579,0.949156893,1.302573461,1,53,2
1000,36737,31968,1.14918043,0.949156893,1.210738118,1,53,2
1000,40332,32328,1.247587231,0.949156893,1.314416237,1,53,2
1500,36434,29090,1.252457889,0.949156893,1.3195478,1,53,2
1500,40731,31384,1.297826918,0.949156893,1.367347093,1,53,2
1500,40336,33012,1.221858718,0.949156893,1.287309535,1,53,2
0,22971,27442,0.837074557,0.825160796,1.014438108,2,53,1
0,23080,27984,0.824757004,0.825160796,0.99951065,2,53,1
0,22757,27969,0.813650828,0.825160796,0.986051242,2,53,1
200,23667,28940,0.817795439,0.825160796,0.991074034,2,53,1
200,24929,28140,0.885891969,0.825160796,1.073599197,2,53,1
200,25296,30195,0.837754595,0.825160796,1.015262236,2,53,1
400,26817,31271,0.857567714,0.825160796,1.039273458,2,53,1
400,27243,30335,0.898071535,0.825160796,1.088359431,2,53,1
400,27578,31918,0.864026568,0.825160796,1.047100846,2,53,1
600,29505,30832,0.956960301,0.825160796,1.159725844,2,53,1
600,26581,29198,0.910370573,0.825160796,1.103264451,2,53,1
600,24425,27518,0.887600843,0.825160796,1.075670157,2,53,1
0,30697,34243,0.896445989,0.871159154,1.029026653,2,53,2
0,29528,34636,0.852523386,0.871159154,0.978608079,2,53,2
0,30518,35301,0.864508088,0.871159154,0.992365268,2,53,2
800,35252,33258,1.059955499,0.871159154,1.216718546,2,53,2
800,35628,32385,1.100138953,0.871159154,1.262844967,2,53,2
800,34812,33866,1.027933621,0.871159154,1.179960764,2,53,2
1000,34224,31975,1.0703362,0.871159154,1.22863451,2,53,2
1000,34761,33688,1.031851104,0.871159154,1.184457627,2,53,2
1000,34140,32941,1.036398409,0.871159154,1.189677459,2,53,2
1500,33491,31888,1.050269694,0.871159154,1.20560025,2,53,2
1500,35808,32937,1.087166409,0.871159154,1.247953836,2,53,2
1500,34353,33051,1.039393664,0.871159154,1.1931157,2,53,2
0,25514,31982,0.797761241,0.842143083,0.94729893,3,53,1
0,26816,31130,0.861419852,0.842143083,1.022890136,3,53,1
0,27144,31299,0.867248155,0.842143083,1.029810935,3,53,1
200,29092,34007,0.855470932,0.842143083,1.015826111,3,53,1
200,30213,34313,0.880511759,0.842143083,1.045560758,3,53,1
200,29131,33831,0.861074163,0.842143083,1.022479648,3,53,1
400,30417,33750,0.901244444,0.842143083,1.070179715,3,53,1
400,29014,30529,0.950375053,0.842143083,1.128519693,3,53,1
400,32476,32300,1.005448916,0.842143083,1.193916969,3,53,1
600,32218,32629,0.987403843,0.842143083,1.172489407,3,53,1
600,31019,31762,0.976607267,0.842143083,1.159669048,3,53,1
600,30566,30978,0.986700239,0.842143083,1.171653914,3,53,1
0,30408,35110,0.86607804,0.863333255,1.003179289,3,53,2
0,28865,33886,0.851826713,0.863333255,0.986671958,3,53,2
0,30621,35112,0.87209501,0.863333255,1.010148753,3,53,2
800,35254,33721,1.045461285,0.863333255,1.210959128,3,53,2
800,34410,32609,1.055230151,0.863333255,1.222274418,3,53,2
800,34427,32471,1.060238367,0.863333255,1.22807544,3,53,2
1000,36189,33699,1.073889433,0.863333255,1.243887487,3,53,2
1000,36454,33649,1.083360575,0.863333255,1.254857924,3,53,2
1000,38235,32868,1.163289522,0.863333255,1.347439723,3,53,2
1500,38074,35825,1.06277739,0.863333255,1.231016394,3,53,2
1500,37052,34116,1.086059327,0.863333255,1.257983891,3,53,2
1500,36257,32806,1.105194172,0.863333255,1.280147806,3,53,2
0,29871,31712,0.941946266,0.984583101,0.956695545,1,54,1
0,29476,29859,0.987173047,0.984583101,1.0026305,1,54,1
0,27415,26756,1.02462999,0.984583101,1.040673955,1,54,1
200,31712,31603,1.00344904,0.984583101,1.019161347,1,54,1
200,29071,27708,1.049191569,0.984583101,1.065620127,1,54,1
200,28078,29640,0.947300945,0.984583101,0.962134069,1,54,1
400,30809,29471,1.045400563,0.984583101,1.061769761,1,54,1
400,30580,27957,1.093822656,0.984583101,1.110950061,1,54,1
400,31563,28770,1.097080292,0.984583101,1.114258706,1,54,1
600,34066,29823,1.142272743,0.984583101,1.160158794,1,54,1
600,34615,30143,1.148359486,0.984583101,1.166340846,1,54,1
600,35197,30915,1.138508814,0.984583101,1.156335929,1,54,1
0,35497,30801,1.152462582,1.133308994,1.016900588,1,54,2
0,36470,33458,1.090023313,1.133308994,0.961805932,1,54,2
0,37868,32717,1.157441086,1.133308994,1.02129348,1,54,2
800,47701,36236,1.316398057,1.133308994,1.161552643,1,54,2
800,46435,35359,1.313244153,1.133308994,1.158769727,1,54,2
800,44597,34511,1.292254643,1.133308994,1.140249174,1,54,2
1000,43109,31643,1.362355023,1.133308994,1.202103778,1,54,2
1000,46282,33630,1.376211716,1.133308994,1.214330534,1,54,2
1000,47145,35551,1.326123035,1.133308994,1.17013369,1,54,2
1500,41585,32694,1.271945923,1.133308994,1.122329329,1,54,2
1500,42382,32675,1.297077276,1.133308994,1.144504529,1,54,2
1500,42000,32593,1.288620256,1.133308994,1.137042292,1,54,2
0,28923,30736,0.941013795,0.952468441,0.987973727,2,54,1
0,28724,31186,0.921054319,0.952468441,0.967018202,2,54,1
0,29458,29596,0.995337208,0.952468441,1.045008071,2,54,1
200,29700,31901,0.931005298,0.952468441,0.97746577,2,54,1
200,29232,27998,1.044074577,0.952468441,1.096177608,2,54,1
200,30634,30516,1.003866824,0.952468441,1.053963345,2,54,1
400,31681,29604,1.070159438,0.952468441,1.123564196,2,54,1
400,31964,31074,1.028641308,0.952468441,1.079974164,2,54,1
400,34285,32968,1.039947828,0.952468441,1.09184492,2,54,1
600,36831,34217,1.076394775,0.952468441,1.130110698,2,54,1
600,34617,30333,1.141232321,0.952468441,1.198183869,2,54,1
600,32651,29796,1.095818231,0.952468441,1.150503454,2,54,1
0,33204,31579,1.051458248,1.033444891,1.017430399,2,54,2
0,32152,30436,1.056380602,1.033444891,1.022193454,2,54,2
0,32668,32915,0.992495823,1.033444891,0.960376147,2,54,2
800,38346,30472,1.258401155,1.033444891,1.217676111,2,54,2
800,37709,31688,1.190008836,1.033444891,1.15149714,2,54,2
800,40044,32700,1.224587156,1.033444891,1.184956418,2,54,2
1000,37627,30328,1.240668689,1.033444891,1.200517512,2,54,2
1000,37776,29284,1.289987707,1.033444891,1.248240441,2,54,2
1000,39331,32337,1.216284751,1.033444891,1.1769227,2,54,2
1500,38175,31213,1.223048089,1.033444891,1.183467159,2,54,2
1500,42220,32991,1.27974296,1.033444891,1.238327241,2,54,2
1500,40592,32556,1.246836221,1.033444891,1.206485447,2,54,2
0,30214,29227,1.033770144,1.022164922,1.011353571,3,54,1
0,31987,31933,1.001691041,1.022164922,0.97997008,3,54,1
0,31562,30612,1.031033582,1.022164922,1.008676349,3,54,1
200,32596,30148,1.081199416,1.022164922,1.057754373,3,54,1
200,32594,30651,1.06339108,1.022164922,1.040332198,3,54,1
200,32100,31744,1.011214718,1.022164922,0.989287243,3,54,1
400,33642,30644,1.097833181,1.022164922,1.074027446,3,54,1
400,34366,31691,1.084408823,1.022164922,1.060894186,3,54,1
400,34895,29612,1.178407402,1.022164922,1.152854473,3,54,1
600,34020,29893,1.138059077,1.022164922,1.113381073,3,54,1
600,32936,30304,1.086853221,1.022164922,1.063285579,3,54,1
600,33513,30513,1.098318749,1.022164922,1.074502486,3,54,1
0,30802,29203,1.054754648,1.030146529,1.02388798,3,54,2
0,31754,31179,1.0184419,1.030146529,0.988637899,3,54,2
0,31739,31201,1.017243037,1.030146529,0.98747412,3,54,2
800,36375,29159,1.247470764,1.030146529,1.210964391,3,54,2
800,37528,28815,1.302377234,1.030146529,1.264264061,3,54,2
800,36466,28520,1.278611501,1.030146529,1.241193816,3,54,2
1000,37932,31844,1.191182012,1.030146529,1.156322891,3,54,2
1000,39728,29747,1.335529633,1.030146529,1.296446279,3,54,2
1000,36972,29327,1.260681283,1.030146529,1.223788314,3,54,2
1500,38639,29947,1.290246101,1.030146529,1.252487938,3,54,2
1500,37871,30593,1.237897558,1.030146529,1.201671339,3,54,2
1500,39036,29219,1.335980013,1.030146529,1.296883478,3,54,2
0,26056,29505,0.883104559,0.857164391,1.030262768,1,55,1
0,25957,30895,0.840168312,0.857164391,0.980171739,1,55,1
0,27691,32646,0.848220303,0.857164391,0.989565492,1,55,1
200,26593,30699,0.866249715,0.857164391,1.010599278,1,55,1
200,28811,31295,0.920626298,0.857164391,1.074037032,1,55,1
200,26550,29809,0.890670603,0.857164391,1.039089598,1,55,1
400,29708,30043,0.988849316,0.857164391,1.153628553,1,55,1
400,27414,28834,0.950752584,0.857164391,1.109183482,1,55,1
400,31617,33110,0.954907883,0.857164391,1.114031209,1,55,1
600,30258,30739,0.984352126,0.857164391,1.148381963,1,55,1
600,33392,32780,1.018669921,0.857164391,1.188418384,1,55,1
600,32933,32729,1.006233004,0.857164391,1.173909013,1,55,1
0,28145,33831,0.831929296,0.851060935,0.977520247,1,55,2
0,29777,33716,0.883171195,0.851060935,1.037729683,1,55,2
0,29648,35376,0.838082316,0.851060935,0.98475007,1,55,2
800,34520,32908,1.048985049,0.851060935,1.232561625,1,55,2
800,35587,32105,1.108456627,0.851060935,1.302440966,1,55,2
800,35591,33424,1.064833652,0.851060935,1.251183797,1,55,2
1000,34722,30731,1.129868862,0.851060935,1.327600428,1,55,2
1000,36165,33224,1.088520347,0.851060935,1.279015757,1,55,2
1000,35594,30933,1.150680503,0.851060935,1.352054189,1,55,2
1500,34753,30922,1.123892374,0.851060935,1.320578031,1,55,2
1500,35935,31067,1.156693598,0.851060935,1.3591196,1,55,2
1500,35461,31174,1.137518445,0.851060935,1.336588718,1,55,2
0,20757,26852,0.773015045,0.771551465,1.001896931,2,55,1
0,20820,26898,0.774035244,0.771551465,1.003219201,2,55,1
0,21235,27664,0.767604106,0.771551465,0.994883868,2,55,1
200,20208,28146,0.717970582,0.771551465,0.930554362,2,55,1
200,21168,28237,0.749654708,0.771551465,0.971619836,2,55,1
200,22034,28097,0.784211838,0.771551465,1.01640898,2,55,1
400,21956,29077,0.755098531,0.771551465,0.97867552,2,55,1
400,23404,28252,0.828401529,0.771551465,1.073682789,2,55,1
400,25590,30897,0.828235751,0.771551465,1.073467926,2,55,1
600,26032,29728,0.875672766,0.771551465,1.134950558,2,55,1
600,24503,30092,0.814269573,0.771551465,1.055366505,2,55,1
600,23349,28172,0.828801647,0.771551465,1.074201378,2,55,1
0,21247,28143,0.754965711,0.767252319,0.983986222,2,55,2
0,22408,29672,0.755190078,0.767252319,0.984278652,2,55,2
0,24675,31171,0.791601168,0.767252319,1.031735126,2,55,2
800,27846,31786,0.876046058,0.767252319,1.141796559,2,55,2
800,26859,30135,0.891289199,0.767252319,1.16166374,2,55,2
800,27145,31135,0.871848402,0.767252319,1.136325535,2,55,2
1000,28221,28954,0.974683981,0.767252319,1.270356514,2,55,2
